CustomerID,Country,Quantity,UnitPrice,NumProducts,DayOfWeek,Month,Hour,IsReturning,SessionLength,PagesViewed,TotalSales,WillPurchase
17346,UK,10.0,64.09,5,1,8,8,0,51.7,17,640.9000000000001,0
15952,UK,4.0,145.06,4,2,7,16,0,27.6,10,580.24,0
10602,UK,48.0,8.52,3,3,6,10,1,,25,408.96,0
13923,UK,44.0,63.05,4,0,9,19,0,58.4,14,2774.2,1
14958,UK,34.0,6.54,12,0,6,10,0,1.6,23,222.36,0
19152,UK,31.0,22.42,16,0,11,8,1,51.5,20,695.0200000000001,0
12194,Germany,12.0,69.65,10,5,11,12,0,25.4,10,835.8000000000001,0
14969,UK,29.0,24.05,1,3,8,12,1,18.8,16,697.45,0
13440,Australia,37.0,78.05,9,5,6,12,0,25.1,6,2887.85,1
11343,UK,,138.45,15,5,8,20,1,22.1,1,3461.2499999999995,1
11030,France,14.0,30.46,16,0,11,11,1,41.7,20,426.44,0
13653,UK,20.0,16.52,14,5,4,18,0,34.8,6,330.4,0
10824,UK,42.0,123.88,8,1,11,10,1,16.2,16,5202.96,1
10671,UK,13.0,69.31,13,2,8,16,0,,3,901.03,0
13508,France,48.0,132.45,2,6,1,9,0,24.9,19,6357.599999999999,1
12019,UK,38.0,46.27,8,2,9,10,0,55.3,5,1758.2600000000002,1
15548,Sweden,44.0,94.32,11,6,3,9,0,53.7,8,4150.08,1
10176,UK,25.0,138.54,1,3,7,12,1,37.4,5,3463.5,1
13018,Germany,,26.17,1,0,12,13,1,58.0,27,654.25,0
14532,UK,2.0,120.21,16,5,10,19,0,23.1,19,240.42,0
19631,Germany,27.0,94.91,5,0,9,17,0,,20,2562.5699999999997,1
16345,UK,20.0,122.04,3,4,1,17,0,3.8,12,2440.8,1
18807,UK,6.0,26.02,12,3,11,14,1,50.2,25,156.12,0
13432,UK,46.0,65.4,6,0,5,11,0,23.6,2,3008.4,1
14497,UK,48.0,19.76,19,3,1,11,0,51.8,12,948.48,0
14203,UK,19.0,144.03,18,2,12,9,1,28.1,3,2736.57,1
18873,Norway,33.0,9.87,16,0,3,16,1,1.7,21,325.71,0
19592,UK,21.0,10.29,6,3,4,18,1,32.2,28,216.08999999999997,0
19623,UK,25.0,134.77,17,0,2,15,0,36.1,23,3369.2500000000005,1
17519,Norway,31.0,45.46,5,3,8,15,0,27.6,5,1409.26,0
15031,UK,21.0,89.75,5,1,11,12,1,50.4,23,1884.75,1
15408,UK,40.0,43.48,19,5,7,20,1,39.0,8,1739.1999999999998,1
19805,France,10.0,,13,6,11,19,1,22.5,11,762.35,0
12845,Sweden,33.0,29.27,2,6,12,13,0,,17,965.91,0
13467,France,49.0,69.1,17,6,11,17,1,19.9,14,3385.8999999999996,1
18969,UK,42.0,80.26,4,0,2,12,0,50.5,6,3370.92,1
13863,Norway,3.0,50.38,13,3,3,9,0,17.5,16,151.14000000000001,0
12350,UK,6.0,38.13,9,1,4,11,0,40.3,6,228.78000000000003,0
15604,Norway,31.0,21.46,1,0,8,18,0,25.5,21,665.26,0
13253,Australia,46.0,106.07,15,2,11,14,1,7.0,3,4879.219999999999,1
18908,Sweden,42.0,25.66,14,3,4,19,0,38.2,24,1077.72,0
19090,UK,45.0,44.17,17,2,8,12,0,23.6,29,1987.65,1
13060,UK,8.0,50.87,12,0,3,13,0,38.4,22,406.96,0
15295,France,26.0,68.43,15,2,7,8,0,32.9,18,1779.1800000000003,1
19839,UK,36.0,105.53,18,1,10,18,0,3.5,13,3799.08,1
17423,UK,31.0,64.48,19,0,5,12,1,13.1,16,1998.88,1
12156,Sweden,39.0,130.73,11,3,2,9,0,42.3,15,5098.469999999999,1
15907,Germany,11.0,102.13,1,0,5,10,1,28.6,26,1123.4299999999998,0
16198,UK,23.0,125.85,7,6,10,16,1,28.5,4,2894.5499999999997,1
16534,UK,22.0,107.59,12,5,12,18,1,1.1,18,2366.98,1
10250,UK,47.0,22.72,3,6,8,20,1,18.9,16,1067.84,0
12993,UK,10.0,146.7,3,0,9,11,1,40.5,8,1467.0,0
18546,UK,16.0,,8,3,6,15,1,53.3,12,1219.76,0
12413,Australia,2.0,86.12,18,5,12,13,1,34.9,14,172.24,0
12996,France,8.0,25.2,7,4,11,17,1,32.9,2,201.6,0
13224,UK,49.0,26.32,18,2,12,16,0,28.7,14,1289.68,0
11773,UK,42.0,92.34,16,5,11,8,1,41.0,5,3878.28,1
11554,France,13.0,,6,2,7,9,1,48.1,12,991.055,0
13470,Australia,35.0,101.54,5,6,12,15,0,14.0,9,3553.9,1
18743,Japan,30.0,56.18,16,0,8,14,0,43.1,22,1685.4,1
10015,UK,45.0,77.17,15,4,8,19,1,15.4,28,3472.65,1
12832,Australia,15.0,28.6,12,0,8,19,0,2.9,4,429.0,0
10606,UK,49.0,23.7,19,6,3,8,1,5.4,8,1161.3,0
15614,UK,19.0,,2,2,11,15,1,3.7,5,1448.465,0
12506,Japan,36.0,123.04,8,0,5,13,0,17.5,15,4429.4400000000005,1
17919,UK,20.0,83.53,12,5,8,14,0,8.5,11,1670.6,1
15850,UK,33.0,142.1,2,6,11,8,0,6.0,14,4689.3,1
17838,UK,17.0,112.55,19,6,2,18,0,9.7,3,1913.35,1
16349,UK,42.0,115.43,11,3,4,10,0,3.3,26,4848.06,1
14383,UK,32.0,76.6,6,0,12,20,0,21.3,29,2451.2,1
18609,France,15.0,122.41,5,1,5,20,1,49.5,27,1836.1499999999999,1
14762,UK,48.0,141.34,1,0,8,18,1,33.7,15,6784.32,1
19499,UK,35.0,108.4,12,0,7,9,0,4.8,20,3794.0,1
19947,Japan,22.0,16.29,19,1,11,13,1,23.1,2,358.38,0
15890,UK,7.0,97.83,1,3,7,8,0,26.4,18,684.81,0
16745,Sweden,48.0,18.5,8,5,6,15,0,11.2,18,888.0,0
12556,UK,37.0,,13,4,1,19,1,23.0,22,2820.695,1
18146,Germany,33.0,104.09,9,1,6,14,0,20.9,23,3434.9700000000003,1
16715,UK,,125.3,13,4,8,8,1,30.1,1,3132.5,1
19025,Australia,30.0,24.25,14,1,9,11,1,42.1,12,727.5,0
12670,UK,12.0,11.59,19,3,10,10,1,29.3,15,139.07999999999998,0
17875,Sweden,12.0,133.04,12,6,10,13,1,5.4,14,1596.48,1
14702,UK,4.0,20.27,14,0,6,12,1,4.3,16,81.08,0
11851,Germany,4.0,5.75,6,6,1,18,0,53.4,21,23.0,0
11711,UK,36.0,108.3,3,1,4,10,0,42.0,18,3898.7999999999997,1
15621,UK,42.0,127.23,2,4,5,11,0,39.8,7,5343.66,1
13194,UK,9.0,77.41,3,1,12,11,0,54.9,20,696.6899999999999,0
11018,UK,29.0,81.22,16,1,10,19,1,32.9,18,2355.38,1
14271,UK,7.0,50.86,1,3,11,11,1,5.3,6,356.02,0
16529,Germany,21.0,36.15,10,2,12,20,0,,19,759.15,0
13189,UK,39.0,113.41,12,3,2,16,1,10.6,16,4422.99,1
19553,UK,40.0,127.47,13,1,1,11,1,40.3,24,5098.8,1
17795,UK,47.0,48.53,2,6,7,15,0,24.6,12,2280.91,1
15127,UK,16.0,41.44,17,4,4,9,0,2.7,26,663.04,0
19346,UK,47.0,40.53,9,5,11,19,0,4.3,16,1904.91,1
14329,Germany,39.0,8.06,1,5,6,20,1,24.2,28,314.34000000000003,0
11396,UK,17.0,42.52,3,5,1,11,1,36.1,3,722.84,0
10358,Japan,17.0,4.33,17,0,3,10,1,11.1,4,73.61,0
19380,UK,6.0,118.37,18,4,5,13,0,7.3,7,710.22,0
19597,UK,,38.76,15,6,1,18,1,23.2,24,969.0,0
17392,Japan,10.0,,7,0,4,16,1,48.4,15,762.35,0
11030,UK,14.0,81.71,18,3,7,8,1,47.3,20,1143.9399999999998,0
12936,UK,21.0,125.7,6,1,11,8,0,41.4,1,2639.7000000000003,1
10410,Norway,,144.08,5,5,8,11,0,26.1,11,3602.0000000000005,1
10512,Sweden,,55.41,15,6,2,17,0,27.1,11,1385.25,0
12460,France,35.0,13.71,7,0,5,11,0,14.3,27,479.85,0
15721,UK,8.0,112.57,10,5,10,19,1,9.1,4,900.56,0
10655,Germany,8.0,3.68,13,2,5,11,1,1.9,25,29.44,0
19846,Norway,2.0,33.83,4,6,7,19,1,51.7,11,67.66,0
14551,Sweden,47.0,8.46,18,0,12,19,1,30.3,23,397.62000000000006,0
12638,UK,,134.77,4,1,2,17,0,1.2,9,3369.2500000000005,1
15160,UK,33.0,1.29,19,5,6,10,1,32.2,2,42.57,0
17901,UK,8.0,74.16,6,5,8,8,1,16.2,20,593.28,0
13125,UK,12.0,63.89,8,0,10,10,0,26.2,6,766.6800000000001,0
10475,France,27.0,98.09,5,1,11,16,0,40.7,5,2648.4300000000003,1
10509,UK,11.0,43.82,11,2,4,16,1,48.8,27,482.02,0
18519,UK,31.0,131.12,1,0,6,20,0,42.3,7,4064.7200000000003,1
11116,UK,46.0,110.28,4,5,10,20,0,53.9,29,5072.88,1
16355,UK,15.0,65.13,10,4,11,12,0,14.9,11,976.9499999999999,0
13845,UK,,54.02,14,5,10,13,0,40.0,9,1350.5,0
17775,UK,45.0,122.48,19,3,9,18,0,53.5,14,5511.6,1
10605,UK,44.0,113.68,16,4,4,18,0,19.2,9,5001.92,1
18977,Norway,1.0,60.15,18,4,5,12,0,48.2,27,60.15,0
16981,UK,6.0,51.54,16,4,8,8,1,56.5,18,309.24,0
14492,UK,49.0,6.31,15,3,4,9,0,39.0,22,309.19,0
12070,UK,46.0,12.72,7,4,9,18,1,10.7,3,585.12,0
19771,UK,16.0,8.56,18,4,7,12,1,16.4,7,136.96,0
13020,UK,26.0,4.15,19,4,6,17,0,41.1,18,107.9,0
14905,UK,29.0,23.35,10,6,5,18,0,,15,677.1500000000001,0
13941,UK,,128.64,3,2,10,19,1,2.4,29,3215.9999999999995,1
12305,UK,37.0,119.82,1,6,6,14,1,20.3,21,4433.34,1
14166,France,19.0,126.91,10,0,4,16,0,14.8,9,2411.29,1
11514,UK,44.0,93.76,13,3,5,10,1,25.9,14,4125.4400000000005,1
10016,UK,3.0,93.8,11,3,6,20,0,46.3,22,281.4,0
12899,Germany,2.0,19.03,18,6,8,19,1,30.7,12,38.06,0
11120,UK,47.0,105.0,11,0,12,13,0,,16,4935.0,1
14147,UK,9.0,42.36,13,1,5,12,0,,24,381.24,0
18627,UK,49.0,,15,3,3,17,0,,9,3735.515,1
11625,UK,15.0,143.23,18,5,12,13,1,41.6,3,2148.45,1
10012,UK,18.0,,12,3,2,17,0,7.3,12,1372.23,0
11110,Norway,2.0,35.36,11,4,11,9,1,2.3,7,70.72,0
15081,Norway,47.0,110.63,2,1,2,11,0,49.8,16,5199.61,1
12748,Norway,18.0,16.06,13,6,5,18,0,29.3,25,289.08,0
14895,UK,9.0,4.5,4,5,12,19,1,18.6,23,40.5,0
10292,UK,24.0,4.71,8,0,2,8,1,27.8,22,113.03999999999999,0
13330,UK,8.0,25.95,11,4,2,18,1,39.4,16,207.6,0
14101,UK,39.0,104.39,2,0,8,8,0,8.2,26,4071.21,1
14313,UK,4.0,54.81,14,3,3,19,1,31.9,27,219.24,0
15511,UK,25.0,2.88,6,4,1,11,1,7.5,22,72.0,0
17805,UK,20.0,148.21,10,6,9,12,0,51.7,4,2964.2000000000003,1
14672,UK,,80.24,7,0,12,17,0,34.2,9,2005.9999999999998,1
18412,UK,3.0,59.39,7,2,10,18,1,48.8,28,178.17000000000002,0
15297,France,26.0,78.07,8,4,12,13,1,43.5,3,2029.8199999999997,1
12603,UK,20.0,78.24,1,1,7,12,0,49.1,16,1564.8,1
12290,Japan,7.0,70.8,4,4,8,20,0,21.2,19,495.59999999999997,0
13224,UK,7.0,92.14,15,1,12,20,0,9.2,12,644.98,0
15974,UK,40.0,132.9,3,1,7,14,1,53.6,21,5316.0,1
12424,UK,36.0,45.61,10,3,1,8,1,53.2,3,1641.96,1
19141,UK,30.0,73.3,3,4,3,20,0,53.1,7,2199.0,1
14798,UK,41.0,1.04,11,1,8,16,0,59.4,9,42.64,0
18632,UK,4.0,,13,6,11,15,1,36.2,5,304.94,0
16832,Germany,34.0,46.23,9,6,8,9,1,31.2,13,1571.82,1
13333,UK,37.0,41.06,15,0,5,20,0,48.0,14,1519.22,1
12282,UK,10.0,149.63,6,2,4,17,1,7.5,28,1496.3,1
17439,Sweden,27.0,87.87,11,3,9,10,1,47.2,15,2372.4900000000002,1
13307,UK,,18.89,6,3,11,12,0,48.9,22,472.25,0
12468,Germany,30.0,40.2,10,1,4,12,1,35.1,3,1206.0,0
19303,UK,13.0,53.31,2,3,7,19,1,23.9,2,693.03,0
14826,UK,33.0,147.92,6,6,6,14,1,39.7,12,4881.36,1
10485,UK,38.0,64.88,14,2,3,19,0,55.0,10,2465.4399999999996,1
14947,UK,1.0,34.91,15,1,5,16,1,10.3,27,34.91,0
14607,France,28.0,85.67,6,5,2,12,1,19.4,15,2398.76,1
18639,UK,25.0,61.01,5,3,7,13,0,40.6,15,1525.25,1
17115,UK,18.0,8.72,6,4,2,18,1,50.2,25,156.96,0
11913,UK,3.0,129.21,6,4,6,14,1,39.5,26,387.63,0
11504,Sweden,5.0,2.85,19,5,11,16,0,35.9,23,14.25,0
16035,Netherlands,37.0,134.82,13,5,2,9,1,6.1,13,4988.34,1
10473,Sweden,41.0,118.88,8,4,4,13,0,26.6,7,4874.08,1
13190,France,21.0,11.84,9,3,9,15,0,53.5,2,248.64,0
11382,France,47.0,108.68,10,3,11,12,0,22.3,2,5107.96,1
10205,UK,46.0,115.76,11,1,12,19,1,,24,5324.96,1
19188,Sweden,33.0,90.54,8,3,2,10,1,22.1,4,2987.82,1
10898,UK,29.0,86.86,19,4,3,19,1,22.4,13,2518.94,1
10092,UK,48.0,7.93,6,5,12,8,0,24.9,15,380.64,0
19328,Germany,30.0,9.39,9,5,7,13,1,46.6,17,281.70000000000005,0
11883,UK,46.0,109.23,1,2,11,14,1,27.8,3,5024.58,1
18165,UK,48.0,16.28,10,5,1,11,0,36.8,16,781.44,0
10312,UK,10.0,36.66,17,3,2,15,0,27.1,8,366.59999999999997,0
11535,UK,33.0,75.08,19,2,3,19,0,52.6,10,2477.64,1
11106,Australia,36.0,25.04,9,1,2,13,1,11.5,24,901.4399999999999,0
17062,UK,41.0,118.58,3,1,11,15,0,8.3,14,4861.78,1
16201,Australia,18.0,121.2,14,4,10,20,0,25.1,12,2181.6,1
14755,UK,43.0,126.4,13,1,5,20,1,58.5,1,5435.2,1
12416,Netherlands,24.0,7.91,19,0,1,8,1,42.3,29,189.84,0
10888,UK,,64.47,10,1,2,17,1,37.4,18,1611.75,1
15692,Sweden,8.0,127.11,1,6,4,19,1,24.0,22,1016.88,0
12307,UK,16.0,54.8,18,1,9,20,1,18.4,13,876.8,0
15901,UK,48.0,104.53,13,1,10,18,0,57.4,8,5017.4400000000005,1
16874,UK,36.0,88.59,16,2,7,9,0,26.2,8,3189.2400000000002,1
18494,UK,36.0,52.41,3,2,11,17,0,43.0,1,1886.7599999999998,1
14939,UK,,41.82,9,6,12,18,0,48.8,26,1045.5,0
10047,France,14.0,98.09,9,1,10,14,1,39.8,16,1373.26,0
12806,Sweden,33.0,20.48,6,2,1,8,1,14.7,11,675.84,0
18533,France,19.0,129.09,17,2,11,10,1,18.0,21,2452.71,1
15332,UK,42.0,86.68,4,1,11,11,1,2.4,4,3640.5600000000004,1
16191,UK,21.0,17.17,2,2,7,19,1,58.2,14,360.57000000000005,0
14578,Australia,,105.68,5,1,8,9,1,50.2,13,2642.0,1
11627,Australia,37.0,64.95,19,5,10,17,0,24.8,27,2403.15,1
18967,UK,38.0,31.01,3,5,8,10,0,53.7,24,1178.38,0
17729,Norway,46.0,144.18,12,1,5,18,1,10.1,23,6632.280000000001,1
19951,UK,39.0,108.09,4,3,9,8,1,3.5,8,4215.51,1
18554,Australia,16.0,89.15,8,1,10,11,1,9.0,16,1426.4,0
12911,Norway,26.0,127.41,11,6,2,9,1,53.1,29,3312.66,1
12542,France,24.0,81.81,1,0,9,15,1,10.5,1,1963.44,1
12484,UK,4.0,66.5,5,2,3,18,0,5.0,19,266.0,0
19187,Germany,30.0,28.82,12,2,7,13,0,11.9,10,864.6,0
15569,UK,22.0,23.43,1,2,2,14,1,25.5,22,515.46,0
14544,Netherlands,20.0,65.08,10,6,12,16,0,30.3,15,1301.6,0
19682,UK,6.0,68.67,12,3,9,13,1,14.9,21,412.02,0
16034,France,25.0,110.13,5,2,6,17,1,48.5,8,2753.25,1
19094,Sweden,29.0,66.59,4,5,7,11,0,57.6,26,1931.1100000000001,1
19846,UK,6.0,89.18,10,5,8,10,1,18.2,25,535.08,0
10794,UK,32.0,124.96,14,1,2,10,1,55.9,19,3998.72,1
13615,Germany,9.0,,1,3,7,10,1,49.3,13,686.115,0
17341,UK,8.0,48.72,7,2,9,8,1,53.3,5,389.76,0
18131,UK,20.0,135.34,19,3,4,8,1,4.5,6,2706.8,1
11484,UK,20.0,121.0,7,2,6,8,1,50.2,12,2420.0,1
13183,UK,45.0,10.67,7,5,4,10,0,35.6,23,480.15,0
15481,Germany,4.0,50.46,15,6,2,16,1,3.3,28,201.84,0
17992,Germany,18.0,33.25,10,0,12,11,1,45.5,18,598.5,0
11129,UK,36.0,99.83,8,5,8,15,0,15.3,28,3593.88,1
16007,UK,,83.52,15,6,5,8,1,48.0,6,2088.0,1
12964,UK,49.0,74.48,1,2,5,18,1,37.9,22,3649.52,1
12163,UK,37.0,114.65,14,3,9,12,1,30.0,16,4242.05,1
15153,France,47.0,50.33,8,0,2,13,1,2.4,5,2365.5099999999998,1
14140,UK,47.0,57.72,17,2,7,16,1,,21,2712.84,1
16357,UK,6.0,129.91,14,1,3,20,0,9.7,27,779.46,0
13176,Sweden,23.0,145.85,18,6,11,18,0,50.0,14,3354.5499999999997,1
18232,UK,37.0,116.57,3,0,10,13,0,41.6,8,4313.09,1
10781,Germany,1.0,32.95,4,2,10,12,0,5.1,9,32.95,0
18618,UK,23.0,17.34,18,3,2,12,0,33.0,18,398.82,0
10298,UK,34.0,31.78,8,6,1,9,1,57.7,21,1080.52,0
17358,UK,39.0,63.7,16,5,6,12,1,55.4,7,2484.3,1
13464,Netherlands,21.0,35.89,14,6,5,17,1,9.6,20,753.69,0
13833,Australia,43.0,135.21,10,2,9,11,1,11.2,22,5814.030000000001,1
10190,UK,34.0,100.77,1,1,9,13,0,,1,3426.18,1
17021,UK,3.0,62.8,2,3,5,8,0,45.6,12,188.39999999999998,0
11654,UK,14.0,41.43,14,2,2,11,1,10.5,7,580.02,0
16591,Germany,46.0,57.41,2,0,4,8,0,4.8,24,2640.8599999999997,1
17251,Germany,1.0,71.67,1,5,7,14,0,24.0,19,71.67,0
18452,France,6.0,107.22,5,0,4,11,1,58.0,16,643.3199999999999,0
17080,Sweden,17.0,13.86,18,1,4,20,0,19.2,7,235.62,0
13015,UK,49.0,127.4,12,6,3,15,1,43.7,14,6242.6,1
17385,France,35.0,19.57,14,5,1,12,1,9.5,28,684.95,0
18259,Germany,8.0,39.74,13,4,8,14,0,37.6,29,317.92,0
13171,UK,20.0,149.04,11,0,12,20,1,35.3,5,2980.7999999999997,1
11241,Sweden,47.0,28.94,5,1,12,10,0,54.3,15,1360.18,0
18900,UK,11.0,15.62,9,1,12,11,1,43.3,22,171.82,0
11479,France,29.0,95.94,11,4,8,15,0,8.1,9,2782.2599999999998,1
15938,France,23.0,59.27,19,3,9,9,1,24.9,29,1363.21,0
12362,Sweden,38.0,14.23,18,2,1,14,1,1.0,14,540.74,0
11260,UK,37.0,1.06,14,5,3,10,1,15.2,11,39.22,0
17764,UK,41.0,12.33,16,5,9,19,0,58.3,28,505.53000000000003,0
11437,Australia,,78.65,16,5,12,18,0,27.9,18,1966.2500000000002,1
16702,Netherlands,23.0,35.02,13,0,11,8,0,52.2,2,805.46,0
16930,UK,34.0,116.74,16,4,8,14,1,2.4,4,3969.16,1
10602,Netherlands,21.0,128.7,2,1,2,10,1,52.9,29,2702.7,1
11729,UK,33.0,22.15,1,1,12,15,1,53.5,19,730.9499999999999,0
17943,Germany,32.0,50.88,9,6,4,15,0,39.6,26,1628.16,1
15072,Japan,19.0,22.41,2,2,1,20,1,7.9,29,425.79,0
11213,UK,5.0,43.36,7,5,10,10,1,52.7,22,216.8,0
19917,UK,48.0,36.26,4,1,3,14,1,54.1,29,1740.48,1
12649,Norway,41.0,118.14,19,6,4,20,1,,28,4843.74,1
10040,Netherlands,44.0,52.15,13,1,9,9,0,56.5,12,2294.6,1
19241,Japan,15.0,74.59,1,1,12,11,1,53.0,19,1118.8500000000001,0
10165,UK,16.0,101.25,12,2,11,17,0,13.1,24,1620.0,1
15533,Norway,16.0,123.43,14,1,2,9,1,24.2,28,1974.88,1
19930,UK,2.0,45.53,7,4,3,10,1,20.9,24,91.06,0
15778,UK,9.0,31.78,17,1,10,20,0,30.4,24,286.02,0
15846,UK,16.0,146.78,19,1,4,15,1,,10,2348.48,1
13881,Netherlands,49.0,48.36,19,4,1,8,1,52.6,13,2369.64,1
11269,Sweden,11.0,100.82,2,0,8,19,0,11.4,24,1109.02,0
15726,France,25.0,,9,3,8,14,0,33.5,4,1905.875,1
18973,Germany,27.0,77.35,15,4,12,14,0,32.5,5,2088.45,1
10911,UK,18.0,34.65,9,3,6,20,0,27.6,23,623.6999999999999,0
18803,UK,46.0,21.65,10,0,10,12,0,43.2,29,995.9,0
14150,UK,5.0,73.31,7,1,7,12,0,39.1,13,366.55,0
15362,UK,43.0,76.88,8,6,12,15,1,17.2,26,3305.8399999999997,1
11654,UK,37.0,116.12,14,5,6,11,1,21.5,11,4296.4400000000005,1
16217,Japan,15.0,106.62,1,2,9,9,0,53.4,15,1599.3000000000002,1
11823,France,38.0,136.85,16,6,12,9,0,20.2,29,5200.3,1
12731,Netherlands,22.0,,14,0,11,11,1,27.2,12,1677.17,1
17216,UK,48.0,109.31,3,0,5,9,0,58.4,26,5246.88,1
10505,UK,2.0,11.94,15,6,7,14,1,51.6,28,23.88,0
14471,UK,2.0,61.07,10,4,8,20,0,42.2,22,122.14,0
15945,UK,27.0,91.52,7,4,2,11,0,18.9,3,2471.04,1
11320,UK,46.0,88.73,9,2,3,8,0,38.1,28,4081.5800000000004,1
12947,UK,4.0,27.63,10,5,9,8,1,38.9,15,110.52,0
13435,UK,39.0,87.65,5,4,1,10,0,25.3,9,3418.3500000000004,1
16636,France,46.0,52.78,12,3,8,15,1,3.1,15,2427.88,1
19767,UK,24.0,51.17,12,2,6,14,0,22.6,13,1228.08,0
18362,UK,43.0,125.18,7,2,6,13,0,31.0,12,5382.740000000001,1
11897,UK,38.0,63.58,9,4,11,17,1,57.1,20,2416.04,1
10181,UK,11.0,79.35,12,4,4,13,0,43.9,4,872.8499999999999,0
10519,UK,42.0,84.65,10,5,10,16,1,7.4,19,3555.3,1
15957,UK,35.0,84.67,9,2,10,20,0,18.8,8,2963.4500000000003,1
11562,Germany,1.0,32.36,19,1,12,10,0,31.8,23,32.36,0
12312,UK,28.0,90.12,17,3,10,9,1,27.6,29,2523.36,1
18473,Sweden,33.0,50.53,8,4,7,10,0,1.3,14,1667.49,1
18738,UK,40.0,98.43,14,1,5,10,1,56.2,24,3937.2000000000003,1
18390,UK,38.0,22.28,16,0,10,18,0,54.3,10,846.6400000000001,0
12536,UK,24.0,149.12,3,2,12,19,1,55.5,25,3578.88,1
16196,UK,15.0,115.92,12,0,4,15,0,26.3,16,1738.8,1
16107,UK,10.0,62.88,16,0,5,9,1,50.2,15,628.8000000000001,0
11852,Japan,5.0,45.55,2,6,6,19,1,42.8,3,227.75,0
15535,UK,,58.48,7,5,2,19,1,31.2,20,1462.0,0
15252,Germany,48.0,108.32,16,0,4,13,0,5.6,23,5199.36,1
13961,UK,4.0,98.48,18,2,2,16,0,10.9,15,393.92,0
17516,UK,35.0,105.46,19,1,10,15,0,15.1,5,3691.1,1
16776,UK,29.0,133.41,12,6,6,14,0,53.9,20,3868.89,1
15326,UK,9.0,68.72,1,3,8,12,0,40.3,19,618.48,0
17257,UK,,100.59,1,1,1,11,1,59.0,26,2514.75,1
17631,Norway,14.0,66.51,16,4,7,11,1,34.4,28,931.1400000000001,0
15669,France,34.0,95.9,14,3,9,12,1,6.0,8,3260.6000000000004,1
12676,Norway,15.0,71.49,4,1,9,17,1,29.2,9,1072.35,0
17584,UK,41.0,116.61,3,2,10,18,1,7.6,28,4781.01,1
17176,Netherlands,19.0,1.29,3,0,2,9,1,54.2,4,24.51,0
19834,Germany,6.0,32.75,17,4,7,8,1,17.4,27,196.5,0
11497,Germany,5.0,44.82,15,6,6,14,1,12.6,5,224.1,0
14192,Norway,20.0,141.84,19,5,11,17,0,31.2,13,2836.8,1
19242,France,20.0,76.3,3,2,9,15,0,48.6,5,1526.0,1
15145,Japan,36.0,54.97,14,3,12,18,0,31.1,29,1978.92,1
19426,France,24.0,60.94,18,0,1,17,1,3.3,15,1462.56,0
10124,UK,9.0,68.05,11,2,6,17,1,44.8,26,612.4499999999999,0
10351,France,11.0,130.24,15,0,9,15,1,3.0,1,1432.64,0
17960,UK,28.0,144.37,12,5,2,8,1,36.7,2,4042.36,1
13584,Sweden,17.0,126.7,1,6,8,10,0,37.4,16,2153.9,1
15202,Australia,,126.33,9,1,3,17,1,13.3,2,3158.25,1
14280,UK,46.0,30.25,5,4,1,12,1,27.3,16,1391.5,0
14079,UK,18.0,40.67,2,4,8,17,0,1.4,21,732.0600000000001,0
19394,UK,28.0,89.61,12,2,6,12,1,17.7,15,2509.08,1
10940,UK,41.0,98.59,18,5,5,8,1,37.5,23,4042.19,1
17722,UK,11.0,30.8,2,4,4,16,0,17.8,3,338.8,0
18896,France,26.0,112.07,7,1,9,19,0,3.8,8,2913.8199999999997,1
16574,Germany,15.0,30.39,13,5,8,13,0,40.8,5,455.85,0
13950,Australia,31.0,39.82,6,4,9,9,0,44.8,15,1234.42,0
11600,UK,37.0,46.37,3,2,10,13,0,51.9,12,1715.6899999999998,1
16825,UK,7.0,126.98,4,5,8,20,1,52.7,16,888.86,0
14687,UK,10.0,109.95,1,4,1,12,1,30.3,5,1099.5,0
11493,Japan,2.0,79.84,19,0,2,8,1,25.0,13,159.68,0
13596,UK,1.0,123.05,10,1,12,17,0,35.6,23,123.05,0
19615,UK,3.0,122.03,18,2,4,11,1,47.8,3,366.09000000000003,0
12653,UK,35.0,58.78,14,0,6,8,0,29.0,23,2057.3,1
11784,Australia,45.0,117.32,7,2,5,16,0,59.7,7,5279.4,1
16819,UK,,31.33,18,3,12,12,0,38.6,26,783.25,0
11995,Germany,44.0,75.73,5,5,10,9,0,19.2,24,3332.1200000000003,1
19199,France,36.0,18.18,4,1,6,8,1,47.8,13,654.48,0
18589,Netherlands,40.0,64.31,16,3,9,10,1,9.9,3,2572.4,1
19835,UK,,78.29,11,4,7,9,1,56.2,12,1957.2500000000002,1
19125,UK,10.0,12.45,9,3,8,8,1,21.1,19,124.5,0
12437,UK,26.0,69.66,12,6,12,12,1,41.4,10,1811.1599999999999,1
12121,UK,26.0,97.92,19,2,9,18,1,37.9,19,2545.92,1
13426,France,32.0,92.31,6,2,2,13,0,6.7,24,2953.92,1
14698,UK,40.0,8.63,18,0,7,8,0,43.6,28,345.20000000000005,0
18799,UK,6.0,14.75,18,2,10,19,1,,12,88.5,0
17334,UK,34.0,53.03,15,0,1,16,1,23.5,29,1803.02,1
16444,Germany,41.0,126.48,3,6,5,20,1,6.7,8,5185.68,1
18783,UK,,130.53,2,1,3,15,0,48.8,28,3263.25,1
16458,France,21.0,46.79,3,5,9,14,1,51.8,5,982.59,0
13790,UK,44.0,107.97,14,0,2,14,0,8.9,16,4750.68,1
14130,Norway,2.0,86.82,8,1,8,8,0,48.9,20,173.64,0
